Renorun SKU,Feb 4,Feb 11,Feb 18,Feb 25,Mar 4,Mar 11,Mar 18,Mar 25,Apr 1,Apr 8,Apr 15,Apr 22,Apr 29,May 6,May 13,May 20,May 27,Jun 3,Jun 10,Jun 17,Jun 24,Jul 1,Jul 8,Jul 15
1000006515,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1000006526,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1000006529,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,35,20,20,20,20,20,20
1000006530,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,30,20,20,20,20,20,20
1000006555,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1000006556,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1000006557,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1000006558,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1000006559,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1000006560,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1000006573,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1000005825,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,40,20,20,20,18,18,12
1000005819,0,0,0,0,0,0,0,20,20,20,20,15,15,15,15,20,20,32,20,20,20,12,12,12
1000005813,0,0,0,0,0,0,0,19,19,19,19,19,19,19,19,20,20,37,20,20,20,17,17,17
1000005824,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,40,20,20,20,20,20,-2
2909001211,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1000002712,20,20,20,20,20,20,20,20,20,20,20,20,20,17,20,20,20,20,20,20,20,8,8,8
1000005739,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1000001348,50,50,50,50,50,50,50,50,50,55,55,55,55,55,55,55,55,35,20,20,20,0,0,0
1000001464,11,11,11,11,11,10,10,10,10,10,13,29,22,22,21,21,20,20,20,20,20,21,21,21
1000005939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20
1000001437,14,14,14,14,14,14,14,14,14,14,14,20,20,20,20,20,20,20,20,20,20,20,20,20
1000002674,4,2,2,2,2,2,1,0,0,0,0,12,11,11,16,14,14,14,20,20,20,20,22,22
1000003383,15,22,22,22,22,22,22,22,22,22,22,22,22,19,19,19,13,13,19,19,19,10,10,10
1000003040,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,10,10,10
1000003374,21,21,18,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19
1000003424,6,6,6,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19
1000006439,0,0,0,0,0,0,0,6,6,6,6,1,1,1,1,19,19,19,19,19,19,19,19,19
1000003611,1,1,1,0,0,0,0,0,10,20,20,20,20,20,19,19,19,19,19,19,19,19,17,17
1805000335,2,0,0,0,0,0,0,0,0,0,15,15,15,20,20,20,20,20,19,19,19,11,11,11
1000001615,24,24,24,24,24,24,22,22,22,26,26,22,22,19,19,19,19,19,19,19,19,5,5,5
1000002770,8,8,7,10,9,9,9,9,9,29,29,25,25,25,23,22,19,28,19,19,19,8,7,7
1000001976,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,28,28,15,19,19,19,4,4,4
1000002694,26,26,26,26,26,26,26,24,24,23,23,23,23,23,23,23,19,19,19,19,19,18,18,18
1703000034,0,0,0,0,0,0,36,35,35,35,27,23,22,22,20,20,20,20,19,19,19,16,11,11
2909001065,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,19,20,19,19,19,19,16,16,16
1803001295,8,7,5,4,3,0,1,0,0,12,11,7,4,0,33,30,23,20,16,19,19,14,26,28
1000005234,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,10,10
1000005699,0,7,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,10,19,19,19,10,10,9
1000002927,5,5,5,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19
1000002907,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,10,10,10
1000002698,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9
1000002875,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1000002822,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1000006508,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,19,34,19,19,19,16,16,16
1000006516,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19
1000003971,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1000006499,0,0,0,0,0,0,0,0,0,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19
1000003947,23,23,22,22,21,21,21,21,21,21,20,20,20,20,19,19,19,19,19,19,19,19,19,19
1000006564,0,0,0,0,0,0,0,0,0,20,20,20,20,19,19,19,19,29,19,19,19,19,19,19
1000005586,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1000001479,14,14,14,14,13,13,13,13,11,11,35,35,35,35,35,21,21,21,20,19,19,3,2,0
1000001447,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18
1000005938,0,0,0,0,0,0,0,0,20,20,20,20,19,19,19,19,19,19,19,19,19,19,18,18
1000003622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,19,19,19,19,19
1605000529,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,18,18,18,18,18
2909002521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18
1604000390,6,6,50,49,48,45,44,39,39,38,38,36,34,29,29,26,22,19,19,18,18,0,0,0
1000002197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18
2909001855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18
2909001856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18
2909001857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,18,18,18,18,18
2909001858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,18,18,18,18,18
2909001861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18
2909001862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,18,18,18,18,18
2909001863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18
2909001864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18
2909001865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,18,18,18,18,18
2909001866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,18,18,18,18,18
2909001867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,18,18,18,18,18
2909001868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18
2909001869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18
2909001870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,18,18,18,18,18
2909001871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,18,18,18,18,18
2909001872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,18,18,18,18,18
2909001873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,18,18,18,18,18
1000004801,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18,18
1000004802,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18,18
1000003385,5,25,23,22,22,20,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,16,16,16
1000003387,20,20,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18
1000005690,17,17,17,17,17,17,17,17,17,19,19,19,19,19,19,18,18,18,18,18,18,2,2,2
1805000332,0,0,0,0,0,0,0,0,0,0,9,7,7,4,7,7,7,9,18,18,18,18,18,18
1000003701,25,25,25,25,25,25,25,23,23,23,23,23,23,23,21,21,21,21,18,18,18,15,15,15
1000003657,25,25,25,25,25,24,24,24,24,24,24,24,22,22,18,18,18,18,18,18,18,18,18,18
1703000031,9,7,5,5,5,31,31,31,31,31,31,28,23,23,21,20,19,19,18,18,18,1,1,1
2909001585,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2909001586,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1000005785,0,0,0,0,0,0,0,32,32,32,32,32,24,23,23,32,32,51,24,18,18,64,60,57
1000005704,0,24,24,24,24,24,24,24,24,24,24,24,24,20,20,18,18,18,18,18,18,18,17,14
1000001724,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,18,18,18,18,18,18,18
1000006170,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1404001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18,18,18,18,18,18,18
1000002579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18
1000001630,0,0,0,0,0,0,0,0,0,0,0,0,24,24,18,21,18,18,18,18,18,13,13,13
1000003939,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2909001197,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2909001200,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2909001205,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1000005734,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,13,13,4
1000002654,12,12,12,12,12,12,12,12,12,12,24,24,21,21,21,17,18,18,18,18,18,16,16,16
1000001444,34,34,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,18,18,18,18,16,16,16
1000001427,20,20,20,19,19,18,15,14,13,12,24,23,23,22,22,21,20,19,18,18,18,17,17,17
1000001480,17,17,17,17,17,17,17,17,17,17,17,23,23,23,23,23,23,23,18,18,18,17,17,17
1000001459,18,18,17,17,17,17,17,17,17,17,17,21,21,21,21,21,21,28,18,18,18,18,18,18
1000003041,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,14,14,14
1000003533,19,19,19,19,19,19,19,19,19,19,19,19,17,17,17,17,17,17,17,17,17,4,4,4
1000003366,1,0,0,20,20,20,20,20,20,20,20,20,10,10,25,25,21,21,19,17,17,10,10,10
1000003532,16,16,16,16,16,16,16,16,16,18,18,17,16,16,16,16,16,17,17,17,17,2,2,2
1000001984,24,24,24,24,24,20,22,22,22,22,22,22,19,19,19,19,17,28,17,17,17,11,11,11
1000003675,20,20,20,20,20,20,20,20,20,20,20,20,18,18,17,17,17,17,17,17,17,17,17,17
1000002629,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,19,19,19
1000003993,14,12,10,9,8,6,5,0,0,25,23,22,21,21,1,0,19,18,17,17,17,0,0,0
1000005842,0,0,0,0,0,0,0,0,17,17,17,17,17,17,17,17,16,16,17,17,17,16,16,16
2909001614,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,19,18,17,17,10,10,10
2909001060,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17
1000005714,0,18,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,17,17,24,24,24
1000002957,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0
1000002883,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,15,15,15
1000006164,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,16
1000003937,10,10,10,10,10,10,10,10,10,10,10,10,17,17,17,17,17,17,17,17,17,10,10,10
1000001476,13,13,13,13,10,10,9,9,8,8,5,16,16,16,16,16,16,20,18,17,17,17,17,17
1000005937,0,0,0,0,0,0,0,0,20,20,20,18,18,17,17,17,17,17,17,17,17,14,14,12
1000002662,6,6,6,6,6,6,6,6,6,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17
1000003615,8,8,8,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,9,16,16,16,16,16
1000003526,2,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,16,16,16,16,2,2,2
1000003528,18,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1000003393,3,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,16,16,16,16,10,9,9
1000003380,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,16,16,10,10,10
1000001997,28,28,28,28,25,21,22,22,22,21,21,21,21,21,21,21,17,11,11,16,16,9,8,8
2909004219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16
1000003130,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1702000029,1,1,1,1,0,0,18,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16
1000001827,16,16,14,14,13,13,7,7,6,6,5,4,8,5,35,28,28,26,20,16,16,9,9,37
1803001296,0,0,0,3,0,0,4,0,0,30,29,25,25,19,28,25,23,22,20,16,16,7,7,13
1000002987,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,13,13
1000002989,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1000002991,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1000002992,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1000002993,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1000002994,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1000002996,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1000004524,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,13,13
1000005229,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1000005239,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1000004522,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,12,12
2909001621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16
2909003344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,16,16,16,16,16
1000003953,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16
1000003942,20,20,20,20,20,20,20,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,13,13
1000002760,5,5,5,5,5,5,3,3,3,3,3,3,3,1,16,16,16,16,16,16,16,16,16,16
2909001203,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1000005737,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,17,14,18,16,16,14,14,14
1000002673,11,11,10,10,10,10,10,10,10,9,7,19,16,16,15,15,20,28,16,16,16,16,16,16
1000001421,9,9,9,8,8,8,8,7,7,7,7,16,16,16,16,16,16,16,16,16,16,15,15,15
2909002513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,25,25,25
2909002516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15
1000003552,3,2,2,2,2,2,1,26,24,24,23,18,17,16,16,16,16,16,15,15,15,8,8,8
1000003364,4,4,4,14,14,10,8,8,8,15,15,15,15,15,15,15,15,15,15,15,15,25,25,25
1000003017,18,18,18,18,18,18,18,18,18,18,18,16,16,16,16,16,15,15,15,15,15,15,15,15
1000006261,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15
1000006279,0,0,0,0,0,0,0,1,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15
1805000336,0,0,0,0,0,0,0,0,0,0,6,6,5,2,2,0,0,0,0,15,15,13,12,12
1000002651,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,12,15,15,15,2,2,2
2909004258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15
1503001066,48,48,48,48,48,48,48,48,48,48,48,42,38,36,36,33,30,23,23,15,15,83,78,67
1000001772,8,7,12,10,9,7,9,6,11,11,10,18,23,24,21,15,15,21,19,15,15,5,5,3
1000004041,6,6,5,4,1,0,0,1,1,24,23,22,21,20,19,18,18,17,16,15,15,12,10,7
1000001777,5,5,6,6,5,5,5,4,4,4,4,3,3,2,12,12,12,10,15,15,15,10,10,8
1000001583,18,18,18,18,18,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,15,15,15
1000005898,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,11,15,15,15,11,11,11
2909001807,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15
2909001784,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15
2909001812,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,15,15,15,15,15,15,15,15,15
2909001815,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15
2909001813,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15
2909001785,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15
2909001808,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15
2909001810,0,0,0,0,0,0,0,0,0,0,0,0,14,14,15,15,15,15,15,15,15,15,15,15
2909001814,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15
1000002988,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1000002995,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15
1000005326,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15
1000005327,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15
1000005328,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15
1000004512,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1000005241,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1000002582,19,19,19,19,18,18,19,19,19,19,19,19,18,17,15,15,15,24,15,15,15,15,15,15
1000002953,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,15,9,9,9
1000002706,8,8,8,8,7,7,8,8,8,8,7,5,5,5,17,16,16,16,16,15,15,3,3,3
2909000541,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,15,15,15,15,15,15,15,15,15
2909003287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,15,15,15,15,15
1000003949,13,13,13,13,13,13,13,13,13,13,13,8,16,16,15,15,15,15,15,15,15,10,10,10
1000005828,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,15,15,15,15,15,15,4,4,4
1000005830,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2909001208,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2909001210,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2909001212,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1000002758,9,9,9,9,9,9,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1000002009,6,6,4,3,3,3,2,2,10,8,31,29,26,20,20,13,19,15,15,15,15,11,10,9
1000001381,15,15,15,15,15,15,15,15,15,15,19,27,26,26,26,13,13,13,16,15,15,13,13,13
2909000611,0,0,0,0,0,0,0,0,30,30,30,30,30,30,25,25,25,25,25,15,15,0,0,0
1000001428,9,9,8,6,5,5,4,3,3,3,3,3,3,3,3,3,3,3,15,15,15,25,25,15
1000001477,15,15,14,14,14,14,14,13,13,13,23,23,23,23,23,21,21,15,15,15,15,15,15,15
1000001490,8,8,8,8,8,8,8,8,8,8,30,32,32,25,25,25,25,15,15,15,15,12,12,12
1000001454,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15
1000002676,7,5,5,4,5,5,5,5,6,5,5,16,16,16,16,15,15,17,15,15,15,5,5,4
2909002512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,20,20,20
1904000908,3,3,3,2,1,1,0,0,1,11,11,11,10,10,10,9,9,8,18,14,14,8,8,8
1000003044,17,16,16,16,16,16,16,16,16,16,16,15,15,14,14,14,14,14,14,14,14,14,14,14
1000003058,2,2,2,2,1,0,0,4,4,14,13,13,13,13,13,13,13,13,13,14,14,14,14,14
1000003370,18,20,19,19,18,18,18,18,18,18,18,18,18,18,18,18,17,15,15,14,14,13,13,13
1000001995,25,25,25,25,21,21,21,21,21,21,21,21,21,21,21,21,19,26,16,14,14,9,8,8
1000002769,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,23,14,14,14,14,14,14
1000001828,21,21,19,18,18,18,17,17,17,17,17,17,12,7,5,25,24,21,14,14,14,13,13,43
1803001303,9,9,7,7,3,2,3,0,0,13,13,10,9,5,5,10,8,6,3,14,14,13,24,24
1803001306,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,14,14,14,14,14,14,14,14,14
1001000073,0,31,31,31,0,0,0,26,26,26,26,0,0,0,0,0,0,14,14,14,14,14,14,14
1000005712,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,14,14,12,12,12
1000002861,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,14,14,14,14,14,14,14
1000003991,24,24,24,24,24,24,24,24,24,22,18,0,0,0,24,21,21,17,7,14,14,10,10,10
2909003365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,14,14,0,0,133
1000003938,3,3,3,3,3,3,3,3,3,3,3,0,15,15,15,14,14,14,14,14,14,0,0,0
2909001196,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1000002764,16,16,16,16,16,16,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1000001425,11,11,10,8,8,8,8,8,6,5,5,13,14,12,15,14,14,14,14,14,14,1,6,7
1000001385,34,34,34,29,28,27,26,24,18,17,21,17,16,14,14,12,18,17,15,14,14,12,12,12
1000001491,13,12,10,10,10,10,10,10,8,8,18,18,18,17,17,16,16,14,14,14,14,13,13,13
1000001429,8,8,8,8,8,7,6,6,5,5,6,17,17,17,17,17,17,14,14,14,14,14,14,14
1000001474,15,15,14,14,13,13,13,12,12,12,22,22,22,20,19,17,17,13,14,14,14,14,14,14
1000001440,18,18,18,18,18,18,18,18,18,18,18,18,15,15,15,15,15,14,14,14,14,14,14,14
1000001439,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,15,15,14,14,14,14,14,14,14
1603000490,16,16,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,13,13,19,19,19
1000003060,0,0,0,0,0,0,0,4,4,9,15,15,15,15,15,14,14,14,13,13,13,9,8,8
1000003355,20,19,19,18,18,18,17,17,17,14,14,14,14,14,10,13,13,13,13,13,13,6,6,6
1000003524,0,0,0,0,0,0,0,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1000004036,24,22,18,18,16,16,16,21,21,21,21,19,19,19,19,13,13,13,13,13,13,9,9,9
1805000330,0,0,0,0,0,0,0,0,0,0,18,17,17,16,16,16,16,16,16,13,13,11,12,12
1000002621,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,13,13,13,13,13,13,13,13,13
1000002626,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1000001564,13,13,8,5,0,24,24,24,21,20,20,20,20,17,17,17,13,13,13,13,13,0,0,0
1000002000,0,0,0,0,0,2,2,2,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13
1803001299,7,7,4,4,2,2,10,10,10,7,7,7,7,7,17,17,17,16,15,13,13,13,13,13
1000001830,5,5,2,2,1,0,0,0,1,11,11,11,10,13,13,13,13,13,13,13,13,13,13,13
1000001752,4,4,4,4,4,2,1,3,3,3,1,5,12,30,30,27,27,27,19,13,13,1,0,0
1000001824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,13,13,13,13,13,13,12
1000005707,0,0,15,15,15,15,15,15,15,15,15,14,14,13,12,12,10,10,13,13,13,9,8,7
1000005641,16,16,16,16,15,15,13,13,12,12,11,11,11,11,11,11,11,11,12,13,13,6,6,6
2909003346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13,13,13,13,0,0,0
1000005827,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,11,11
1000001323,44,44,44,44,44,21,21,21,21,21,21,21,21,21,21,13,13,13,13,13,13,25,25,125
1000001481,14,14,14,14,14,14,14,14,14,14,24,24,24,24,24,24,24,13,13,13,13,0,0,0
1000001373,9,9,9,9,9,9,9,9,9,9,12,32,27,27,27,10,9,12,14,13,13,5,5,5
1000001386,18,18,18,18,18,18,17,17,17,17,17,17,16,16,16,14,14,14,13,13,13,0,0,0
1000006015,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10
2909002648,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12
2909002649,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12
2909001136,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12,11,10,9
2909000765,0,0,0,0,0,0,0,0,0,0,0,0,6,12,12,12,12,12,12,12,12,12,12,12
2909001132,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2909001135,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1000004699,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
